,municipio,codigo,uf,ano,semestre,taxa_matriculas_100k
466,BELEM,2501906.0,AL,2020,,2847.39
467,BELEM,2700805.0,AL,2020,,9889.88
468,BELEM,1501402.0,AL,2021,,59.46
469,BELEM,2501906.0,AL,2021,,4725.32
470,BELEM,2700805.0,AL,2021,,16412.54
471,BELEM,1501402.0,AL,2022,,70.66
472,BELEM,2501906.0,AL,2022,,5615.51
473,BELEM,2700805.0,AL,2022,,19504.45
474,BELEM,1501402.0,AL,2023,,67.29
475,BELEM,2501906.0,AL,2023,,5347.23
476,BELEM,2700805.0,AL,2023,,18572.64
477,BELEM,1501402.0,AL,2024,,69.13
478,BELEM,2501906.0,AL,2024,,5493.57
479,BELEM,2700805.0,AL,2024,,19080.9
480,BELO MONTE,2700904.0,AL,2013,,29295.82
481,BELO MONTE,2700904.0,AL,2014,,29430.59
482,BELO MONTE,2700904.0,AL,2015,,21344.34
483,BELO MONTE,2700904.0,AL,2016,,25370.62
484,BELO MONTE,2700904.0,AL,2017,,26010.78
485,BELO MONTE,2700904.0,AL,2018,,24258.76
486,BELO MONTE,2700904.0,AL,2019,,22927.9
487,BELO MONTE,2700904.0,AL,2020,,22877.36
488,BELO MONTE,2700904.0,AL,2021,,22018.19
489,BELO MONTE,2700904.0,AL,2022,,19171.16
490,BELO MONTE,2700904.0,AL,2023,,18362.53
491,BELO MONTE,2700904.0,AL,2024,,19289.08
492,BOCA DA MATA,2701001.0,AL,2013,,30844.39
493,BOCA DA MATA,2701001.0,AL,2014,,28767.64
494,BOCA DA MATA,2701001.0,AL,2015,,27252.56
495,BOCA DA MATA,2701001.0,AL,2016,,26299.15
496,BOCA DA MATA,2701001.0,AL,2017,,24599.99
497,BOCA DA MATA,2701001.0,AL,2018,,21966.3
498,BOCA DA MATA,2701001.0,AL,2019,,21871.9
499,BOCA DA MATA,2701001.0,AL,2020,,23646.58
500,BOCA DA MATA,2701001.0,AL,2021,,23391.7
501,BOCA DA MATA,2701001.0,AL,2022,,22348.61
502,BOCA DA MATA,2701001.0,AL,2023,,17935.53
503,BOCA DA MATA,2701001.0,AL,2024,,16864.11
504,BRANQUINHA,2701100.0,AL,2013,,30188.48
505,BRANQUINHA,2701100.0,AL,2014,,24731.85
506,BRANQUINHA,2701100.0,AL,2015,,26220.97
507,BRANQUINHA,2701100.0,AL,2016,,28741.02
508,BRANQUINHA,2701100.0,AL,2017,,26595.86
509,BRANQUINHA,2701100.0,AL,2018,,27658.02
510,BRANQUINHA,2701100.0,AL,2019,,27189.42
511,BRANQUINHA,2701100.0,AL,2020,,26949.91
512,BRANQUINHA,2701100.0,AL,2021,,24658.96
513,BRANQUINHA,2701100.0,AL,2022,,24367.39
514,BRANQUINHA,2701100.0,AL,2023,,19681.35
515,BRANQUINHA,2701100.0,AL,2024,,16661.46
516,CACIMBINHAS,2701209.0,AL,2013,,25901.55
517,CACIMBINHAS,2701209.0,AL,2014,,23755.01
518,CACIMBINHAS,2701209.0,AL,2015,,16857.47
519,CACIMBINHAS,2701209.0,AL,2016,,19948.48
520,CACIMBINHAS,2701209.0,AL,2017,,18689.18
521,CACIMBINHAS,2701209.0,AL,2018,,15378.74
522,CACIMBINHAS,2701209.0,AL,2019,,14691.85
523,CACIMBINHAS,2701209.0,AL,2020,,24775.81
524,CACIMBINHAS,2701209.0,AL,2021,,24165.24
525,CACIMBINHAS,2701209.0,AL,2022,,24585.0
526,CACIMBINHAS,2701209.0,AL,2023,,25176.49
527,CACIMBINHAS,2701209.0,AL,2024,,26865.1
528,CAJUEIRO,2701308.0,AL,2013,,12319.02
529,CAJUEIRO,2701308.0,AL,2014,,10958.56
530,CAJUEIRO,2701308.0,AL,2015,,9935.1
531,CAJUEIRO,2701308.0,AL,2016,,31615.08
532,CAJUEIRO,2701308.0,AL,2017,,10272.09
533,CAJUEIRO,2701308.0,AL,2018,,9766.6
534,CAJUEIRO,2701308.0,AL,2019,,14503.25
535,CAJUEIRO,2701308.0,AL,2020,,14228.66
536,CAJUEIRO,2701308.0,AL,2021,,13161.51
537,CAJUEIRO,2701308.0,AL,2022,,14996.26
538,CAJUEIRO,2701308.0,AL,2023,,17486.27
539,CAJUEIRO,2701308.0,AL,2024,,16157.01
540,CAMPESTRE,2701357.0,AL,2013,,28612.15
541,CAMPESTRE,3111002.0,AL,2013,,9214.34
542,CAMPESTRE,2701357.0,AL,2014,,25386.35
543,CAMPESTRE,3111002.0,AL,2014,,8175.49
544,CAMPESTRE,2701357.0,AL,2015,,22370.59
545,CAMPESTRE,3111002.0,AL,2015,,7204.29
546,CAMPESTRE,2701357.0,AL,2016,,25386.35
547,CAMPESTRE,3111002.0,AL,2016,,8175.49
548,CAMPESTRE,2701357.0,AL,2017,,22595.65
549,CAMPESTRE,3111002.0,AL,2017,,7276.77
550,CAMPESTRE,2701357.0,AL,2018,,21560.39
551,CAMPESTRE,3111002.0,AL,2018,,6943.37
552,CAMPESTRE,2701357.0,AL,2019,,21110.28
553,CAMPESTRE,3111002.0,AL,2019,,6798.42
554,CAMPESTRE,2701357.0,AL,2020,,22175.54
555,CAMPESTRE,3111002.0,AL,2020,,7141.48
556,CAMPESTRE,2701357.0,AL,2021,,21275.32
557,CAMPESTRE,3111002.0,AL,2021,,6851.57
558,CAMPESTRE,2701357.0,AL,2022,,17344.34
559,CAMPESTRE,3111002.0,AL,2022,,5585.62
560,CAMPESTRE,2701357.0,AL,2023,,15573.89
561,CAMPESTRE,3111002.0,AL,2023,,5015.46
562,CAMPESTRE,2701357.0,AL,2024,,14298.57
563,CAMPESTRE,3111002.0,AL,2024,,4604.75
564,CAMPO ALEGRE,2701407.0,AL,2013,,25739.74
565,CAMPO ALEGRE,4203303.0,AL,2013,,66106.71
566,CAMPO ALEGRE,2701407.0,AL,2014,,18052.7
567,CAMPO ALEGRE,4203303.0,AL,2014,,46364.29
568,CAMPO ALEGRE,2701407.0,AL,2015,,15934.72
569,CAMPO ALEGRE,4203303.0,AL,2015,,40924.73
570,CAMPO ALEGRE,2701407.0,AL,2016,,20189.37
571,CAMPO ALEGRE,4203303.0,AL,2016,,51851.85
572,CAMPO ALEGRE,2701407.0,AL,2017,,19420.05
573,CAMPO ALEGRE,4203303.0,AL,2017,,49876.01
574,CAMPO ALEGRE,2701407.0,AL,2018,,17021.74
575,CAMPO ALEGRE,4203303.0,AL,2018,,43716.5
576,CAMPO ALEGRE,2701407.0,AL,2019,,15962.75
577,CAMPO ALEGRE,4203303.0,AL,2019,,40996.72
578,CAMPO ALEGRE,2701407.0,AL,2020,,7400.49
579,CAMPO ALEGRE,4203303.0,AL,2020,,19006.48
580,CAMPO ALEGRE,2701407.0,AL,2021,,10446.65
581,CAMPO ALEGRE,4203303.0,AL,2021,,26829.85
582,CAMPO ALEGRE,2701407.0,AL,2022,,10156.98
583,CAMPO ALEGRE,4203303.0,AL,2022,,26085.91
584,CAMPO ALEGRE,2701407.0,AL,2023,,8945.37
585,CAMPO ALEGRE,4203303.0,AL,2023,,22974.16
586,CAMPO ALEGRE,2701407.0,AL,2024,,8833.24
587,CAMPO ALEGRE,4203303.0,AL,2024,,22686.19
588,CAMPO GRANDE,2401305.0,AL,2013,,16423.43
589,CAMPO GRANDE,2701506.0,AL,2013,,19624.22
590,CAMPO GRANDE,5002704.0,AL,2013,,177.93
591,CAMPO GRANDE,2401305.0,AL,2014,,18067.83
592,CAMPO GRANDE,2701506.0,AL,2014,,21589.09
593,CAMPO GRANDE,5002704.0,AL,2014,,195.75
594,CAMPO GRANDE,2401305.0,AL,2015,,18581.71
595,CAMPO GRANDE,2701506.0,AL,2015,,22203.12
596,CAMPO GRANDE,5002704.0,AL,2015,,201.31
597,CAMPO GRANDE,2401305.0,AL,2016,,14820.14
598,CAMPO GRANDE,2701506.0,AL,2016,,17708.46
599,CAMPO GRANDE,5002704.0,AL,2016,,160.56
600,CAMPO GRANDE,2401305.0,AL,2017,,19547.79
601,CAMPO GRANDE,2701506.0,AL,2017,,23357.48
602,CAMPO GRANDE,5002704.0,AL,2017,,211.78
603,CAMPO GRANDE,2401305.0,AL,2018,,17687.56
604,CAMPO GRANDE,2701506.0,AL,2018,,21134.72
605,CAMPO GRANDE,5002704.0,AL,2018,,191.63
606,CAMPO GRANDE,2401305.0,AL,2019,,16495.38
607,CAMPO GRANDE,2701506.0,AL,2019,,19710.18
608,CAMPO GRANDE,5002704.0,AL,2019,,178.71
609,CAMPO GRANDE,2401305.0,AL,2020,,12230.22
610,CAMPO GRANDE,2701506.0,AL,2020,,14613.78
611,CAMPO GRANDE,5002704.0,AL,2020,,132.5
612,CAMPO GRANDE,2401305.0,AL,2021,,12137.72
613,CAMPO GRANDE,2701506.0,AL,2021,,14503.25
614,CAMPO GRANDE,5002704.0,AL,2021,,131.5
615,CAMPO GRANDE,2401305.0,AL,2022,,8016.44
616,CAMPO GRANDE,2701506.0,AL,2022,,9578.78
617,CAMPO GRANDE,5002704.0,AL,2022,,86.85
618,CAMPO GRANDE,2401305.0,AL,2023,,8304.21
619,CAMPO GRANDE,2701506.0,AL,2023,,9922.63
620,CAMPO GRANDE,5002704.0,AL,2023,,89.97
621,CAMPO GRANDE,2401305.0,AL,2024,,8037.0
622,CAMPO GRANDE,2701506.0,AL,2024,,9603.34
623,CAMPO GRANDE,5002704.0,AL,2024,,87.07
624,CANAPI,2701605.0,AL,2013,,33671.83
625,CANAPI,2701605.0,AL,2014,,32193.59
626,CANAPI,2701605.0,AL,2015,,31460.89
627,CANAPI,2701605.0,AL,2016,,31017.42
628,CANAPI,2701605.0,AL,2017,,26878.33
629,CANAPI,2701605.0,AL,2018,,29590.59
630,CANAPI,2701605.0,AL,2019,,27842.41
631,CANAPI,2701605.0,AL,2020,,30496.82
632,CANAPI,2701605.0,AL,2021,,30021.21
633,CANAPI,2701605.0,AL,2022,,29288.51
634,CANAPI,2701605.0,AL,2023,,29179.25
635,CANAPI,2701605.0,AL,2024,,29397.78
636,CAPELA,2701704.0,AL,2013,,25558.81
637,CAPELA,2801306.0,AL,2013,,12140.94
638,CAPELA,2701704.0,AL,2014,,18540.45
639,CAPELA,2801306.0,AL,2014,,8807.08
640,CAPELA,2701704.0,AL,2015,,15826.24
641,CAPELA,2801306.0,AL,2015,,7517.78
642,CAPELA,2701704.0,AL,2016,,29623.47
643,CAPELA,2801306.0,AL,2016,,14071.73
644,CAPELA,2701704.0,AL,2017,,15074.51
645,CAPELA,2801306.0,AL,2017,,7160.69
646,CAPELA,2701704.0,AL,2018,,19252.26
647,CAPELA,2801306.0,AL,2018,,9145.2
648,CAPELA,2701704.0,AL,2019,,14881.59
649,CAPELA,2801306.0,AL,2019,,7069.05
650,CAPELA,2701704.0,AL,2020,,10158.33
651,CAPELA,2801306.0,AL,2020,,4825.41
652,CAPELA,2701704.0,AL,2021,,8548.43
653,CAPELA,2801306.0,AL,2021,,4060.67
654,CAPELA,2701704.0,AL,2022,,11748.27
655,CAPELA,2801306.0,AL,2022,,5580.66
656,CAPELA,2701704.0,AL,2023,,9792.44
657,CAPELA,2801306.0,AL,2023,,4651.6
658,CAPELA,2701704.0,AL,2024,,11269.29
659,CAPELA,2801306.0,AL,2024,,5353.14
660,CARNEIROS,2701803.0,AL,2013,,24480.5
661,CARNEIROS,2701803.0,AL,2014,,23024.78
662,CARNEIROS,2701803.0,AL,2015,,30281.14
663,CARNEIROS,2701803.0,AL,2016,,29792.2
664,CARNEIROS,2701803.0,AL,2017,,31636.85
665,CARNEIROS,2701803.0,AL,2018,,28647.63
666,CARNEIROS,2701803.0,AL,2019,,26714.08
667,CARNEIROS,2701803.0,AL,2020,,31314.59
668,CARNEIROS,2701803.0,AL,2021,,29058.78
669,CARNEIROS,2701803.0,AL,2022,,28236.47
670,CARNEIROS,2701803.0,AL,2023,,25069.45
671,CARNEIROS,2701803.0,AL,2024,,18090.9
672,CHA PRETA,2701902.0,AL,2013,,38087.99
673,CHA PRETA,2701902.0,AL,2014,,37225.04
674,CHA PRETA,2701902.0,AL,2015,,33739.42
675,CHA PRETA,2701902.0,AL,2016,,32419.63
676,CHA PRETA,2701902.0,AL,2017,,23908.63
677,CHA PRETA,2701902.0,AL,2018,,21708.97
678,CHA PRETA,2701902.0,AL,2019,,24720.81
679,CHA PRETA,2701902.0,AL,2020,,28037.23
680,CHA PRETA,2701902.0,AL,2021,,30084.6
681,CHA PRETA,2701902.0,AL,2022,,29001.69
682,CHA PRETA,2701902.0,AL,2023,,25296.11
683,CHA PRETA,2701902.0,AL,2024,,19492.39
684,COITE DO NOIA,2702009.0,AL,2013,,28954.67
685,COITE DO NOIA,2702009.0,AL,2014,,25809.44
686,COITE DO NOIA,2702009.0,AL,2015,,28575.39
687,COITE DO NOIA,2702009.0,AL,2016,,27169.29
688,COITE DO NOIA,2702009.0,AL,2017,,26049.95
689,COITE DO NOIA,2702009.0,AL,2018,,25790.93
690,COITE DO NOIA,2702009.0,AL,2019,,24606.85
691,COITE DO NOIA,2702009.0,AL,2020,,21017.58
692,COITE DO NOIA,2702009.0,AL,2021,,26410.73
693,COITE DO NOIA,2702009.0,AL,2022,,23746.53
694,COITE DO NOIA,2702009.0,AL,2023,,20416.28
695,COITE DO NOIA,2702009.0,AL,2024,,19195.19
696,COLONIA LEOPOLDINA,2702108.0,AL,2013,,34465.1
697,COLONIA LEOPOLDINA,2702108.0,AL,2014,,29874.81
698,COLONIA LEOPOLDINA,2702108.0,AL,2015,,29659.84
699,COLONIA LEOPOLDINA,2702108.0,AL,2016,,32176.28
700,COLONIA LEOPOLDINA,2702108.0,AL,2017,,30823.22
701,COLONIA LEOPOLDINA,2702108.0,AL,2018,,31126.71
702,COLONIA LEOPOLDINA,2702108.0,AL,2019,,25923.12
703,COLONIA LEOPOLDINA,2702108.0,AL,2020,,26960.04
704,COLONIA LEOPOLDINA,2702108.0,AL,2021,,23077.9
705,COLONIA LEOPOLDINA,2702108.0,AL,2022,,23273.9
706,COLONIA LEOPOLDINA,2702108.0,AL,2023,,20378.1
707,COLONIA LEOPOLDINA,2702108.0,AL,2024,,12500.0
708,COQUEIRO SECO,2702207.0,AL,2013,,24798.42
709,COQUEIRO SECO,2702207.0,AL,2014,,17434.15
710,COQUEIRO SECO,2702207.0,AL,2015,,18957.18
711,COQUEIRO SECO,2702207.0,AL,2016,,18545.06
712,COQUEIRO SECO,2702207.0,AL,2017,,16645.76
713,COQUEIRO SECO,2702207.0,AL,2018,,17380.4
714,COQUEIRO SECO,2702207.0,AL,2019,,22666.19
715,COQUEIRO SECO,2702207.0,AL,2020,,26249.78
716,COQUEIRO SECO,2702207.0,AL,2021,,26249.78
717,COQUEIRO SECO,2702207.0,AL,2022,,24260.89
718,COQUEIRO SECO,2702207.0,AL,2023,,24529.65
719,COQUEIRO SECO,2702207.0,AL,2024,,22558.68
720,CORURIPE,2702306.0,AL,2013,,33663.27
721,CORURIPE,2702306.0,AL,2014,,28591.26
722,CORURIPE,2702306.0,AL,2015,,28422.66
723,CORURIPE,2702306.0,AL,2016,,32006.98
724,CORURIPE,2702306.0,AL,2017,,28335.38
725,CORURIPE,2702306.0,AL,2018,,32034.75
726,CORURIPE,2702306.0,AL,2019,,28583.33
727,CORURIPE,2702306.0,AL,2020,,29464.04
728,CORURIPE,2702306.0,AL,2021,,22253.74
729,CORURIPE,2702306.0,AL,2022,,23610.51
730,CORURIPE,2702306.0,AL,2023,,27912.88
731,CORURIPE,2702306.0,AL,2024,,26460.9
732,CRAIBAS,2702355.0,AL,2013,,22553.84
733,CRAIBAS,2702355.0,AL,2014,,20281.92
734,CRAIBAS,2702355.0,AL,2015,,22108.91
735,CRAIBAS,2702355.0,AL,2016,,23459.46
736,CRAIBAS,2702355.0,AL,2017,,20585.11
737,CRAIBAS,2702355.0,AL,2018,,20474.86
738,CRAIBAS,2702355.0,AL,2019,,22108.91
739,CRAIBAS,2702355.0,AL,2020,,24136.71
740,CRAIBAS,2702355.0,AL,2021,,22254.6
741,CRAIBAS,2702355.0,AL,2022,,24680.08
742,CRAIBAS,2702355.0,AL,2023,,26022.76
743,CRAIBAS,2702355.0,AL,2024,,25975.51
744,DELMIRO GOUVEIA,2702405.0,AL,2013,,22337.19
745,DELMIRO GOUVEIA,2702405.0,AL,2014,,19234.97
746,DELMIRO GOUVEIA,2702405.0,AL,2015,,19423.98
747,DELMIRO GOUVEIA,2702405.0,AL,2016,,21464.2
748,DELMIRO GOUVEIA,2702405.0,AL,2017,,21481.74
749,DELMIRO GOUVEIA,2702405.0,AL,2018,,20127.44
750,DELMIRO GOUVEIA,2702405.0,AL,2019,,17290.23
751,DELMIRO GOUVEIA,2702405.0,AL,2020,,17498.73
752,DELMIRO GOUVEIA,2702405.0,AL,2021,,18172.96
753,DELMIRO GOUVEIA,2702405.0,AL,2022,,19199.89
754,DELMIRO GOUVEIA,2702405.0,AL,2023,,18032.66
755,DELMIRO GOUVEIA,2702405.0,AL,2024,,17674.11
756,DOIS RIACHOS,2702504.0,AL,2013,,27659.36
757,DOIS RIACHOS,2702504.0,AL,2014,,9413.56
758,DOIS RIACHOS,2702504.0,AL,2015,,8699.64
759,DOIS RIACHOS,2702504.0,AL,2016,,9423.76
760,DOIS RIACHOS,2702504.0,AL,2017,,24803.67
761,DOIS RIACHOS,2702504.0,AL,2018,,19357.47
762,DOIS RIACHOS,2702504.0,AL,2019,,18765.94
763,DOIS RIACHOS,2702504.0,AL,2020,,22417.13
764,DOIS RIACHOS,2702504.0,AL,2021,,22121.37
765,DOIS RIACHOS,2702504.0,AL,2022,,24436.51
766,DOIS RIACHOS,2702504.0,AL,2023,,21540.03
767,DOIS RIACHOS,2702504.0,AL,2024,,12401.84
768,ESTRELA DE ALAGOAS,2702553.0,AL,2013,,9125.67
769,ESTRELA DE ALAGOAS,2702553.0,AL,2014,,13733.88
770,ESTRELA DE ALAGOAS,2702553.0,AL,2015,,14518.12
771,ESTRELA DE ALAGOAS,2702553.0,AL,2016,,21530.88
772,ESTRELA DE ALAGOAS,2702553.0,AL,2017,,17240.26
773,ESTRELA DE ALAGOAS,2702553.0,AL,2018,,18082.83
774,ESTRELA DE ALAGOAS,2702553.0,AL,2019,,21738.29
775,ESTRELA DE ALAGOAS,2702553.0,AL,2020,,21174.41
776,ESTRELA DE ALAGOAS,2702553.0,AL,2021,,21984.57
777,ESTRELA DE ALAGOAS,2702553.0,AL,2022,,21738.29
778,ESTRELA DE ALAGOAS,2702553.0,AL,2023,,19638.34
779,ESTRELA DE ALAGOAS,2702553.0,AL,2024,,17933.76
780,FEIRA GRANDE,2702603.0,AL,2013,,25484.33
781,FEIRA GRANDE,2702603.0,AL,2014,,23410.53
782,FEIRA GRANDE,2702603.0,AL,2015,,18708.17
783,FEIRA GRANDE,2702603.0,AL,2016,,24938.36
784,FEIRA GRANDE,2702603.0,AL,2017,,24401.2
785,FEIRA GRANDE,2702603.0,AL,2018,,20416.52
786,FEIRA GRANDE,2702603.0,AL,2019,,23036.28
787,FEIRA GRANDE,2702603.0,AL,2020,,23040.68
788,FEIRA GRANDE,2702603.0,AL,2021,,23045.09
789,FEIRA GRANDE,2702603.0,AL,2022,,22595.98
790,FEIRA GRANDE,2702603.0,AL,2023,,22186.51
791,FEIRA GRANDE,2702603.0,AL,2024,,21574.5
792,FELIZ DESERTO,2702702.0,AL,2013,,31768.86
793,FELIZ DESERTO,2702702.0,AL,2014,,31062.33
794,FELIZ DESERTO,2702702.0,AL,2015,,26242.75
795,FELIZ DESERTO,2702702.0,AL,2016,,27302.55
796,FELIZ DESERTO,2702702.0,AL,2017,,21423.16
797,FELIZ DESERTO,2702702.0,AL,2018,,26267.98
798,FELIZ DESERTO,2702702.0,AL,2019,,25738.08
799,FELIZ DESERTO,2702702.0,AL,2020,,25082.01
800,FELIZ DESERTO,2702702.0,AL,2021,,25157.71
801,FELIZ DESERTO,2702702.0,AL,2022,,21170.83
802,FELIZ DESERTO,2702702.0,AL,2023,,19555.89
803,FELIZ DESERTO,2702702.0,AL,2024,,21448.4
804,FLEXEIRAS,2702801.0,AL,2013,,23934.29
805,FLEXEIRAS,2702801.0,AL,2014,,23248.08
806,FLEXEIRAS,2702801.0,AL,2015,,22343.52
807,FLEXEIRAS,2702801.0,AL,2016,,23705.55
808,FLEXEIRAS,2702801.0,AL,2017,,21927.64
809,FLEXEIRAS,2702801.0,AL,2018,,22416.3
810,FLEXEIRAS,2702801.0,AL,2019,,22104.39
811,FLEXEIRAS,2702801.0,AL,2020,,19338.74
812,FLEXEIRAS,2702801.0,AL,2021,,17467.25
813,FLEXEIRAS,2702801.0,AL,2022,,17061.76
814,FLEXEIRAS,2702801.0,AL,2023,,13890.62
815,FLEXEIRAS,2702801.0,AL,2024,,15065.5
816,GIRAU DO PONCIANO,2702900.0,AL,2013,,27715.92
817,GIRAU DO PONCIANO,2702900.0,AL,2014,,25020.77
818,GIRAU DO PONCIANO,2702900.0,AL,2015,,23693.98
819,GIRAU DO PONCIANO,2702900.0,AL,2016,,28882.06
820,GIRAU DO PONCIANO,2702900.0,AL,2017,,27001.27
821,GIRAU DO PONCIANO,2702900.0,AL,2018,,22965.49
822,GIRAU DO PONCIANO,2702900.0,AL,2019,,22588.78
823,GIRAU DO PONCIANO,2702900.0,AL,2020,,24915.52
824,GIRAU DO PONCIANO,2702900.0,AL,2021,,25954.24
825,GIRAU DO PONCIANO,2702900.0,AL,2022,,23411.45
826,GIRAU DO PONCIANO,2702900.0,AL,2023,,24530.5
827,GIRAU DO PONCIANO,2702900.0,AL,2024,,19298.1
828,IBATEGUARA,2703007.0,AL,2013,,29393.34
829,IBATEGUARA,2703007.0,AL,2014,,27062.85
830,IBATEGUARA,2703007.0,AL,2015,,24557.57
831,IBATEGUARA,2703007.0,AL,2016,,27062.85
832,IBATEGUARA,2703007.0,AL,2017,,23669.07
833,IBATEGUARA,2703007.0,AL,2018,,21921.2
834,IBATEGUARA,2703007.0,AL,2019,,22394.58
835,IBATEGUARA,2703007.0,AL,2020,,21768.26
836,IBATEGUARA,2703007.0,AL,2021,,22037.72
837,IBATEGUARA,2703007.0,AL,2022,,23479.72
838,IBATEGUARA,2703007.0,AL,2023,,21047.27
839,IBATEGUARA,2703007.0,AL,2024,,12402.59
840,IGACI,2703106.0,AL,2013,,23250.68
841,IGACI,2703106.0,AL,2014,,20458.43
842,IGACI,2703106.0,AL,2015,,19862.47
843,IGACI,2703106.0,AL,2016,,24700.98
844,IGACI,2703106.0,AL,2017,,20250.05
845,IGACI,2703106.0,AL,2018,,20404.25
846,IGACI,2703106.0,AL,2019,,22229.63
847,IGACI,2703106.0,AL,2020,,21225.26
848,IGACI,2703106.0,AL,2021,,20112.52
849,IGACI,2703106.0,AL,2022,,19816.63
850,IGACI,2703106.0,AL,2023,,20075.02
851,IGACI,2703106.0,AL,2024,,20208.38
852,IGREJA NOVA,2703205.0,AL,2013,,28396.97
853,IGREJA NOVA,2703205.0,AL,2014,,25940.48
854,IGREJA NOVA,2703205.0,AL,2015,,22651.13
855,IGREJA NOVA,2703205.0,AL,2016,,26787.39
856,IGREJA NOVA,2703205.0,AL,2017,,22417.18
857,IGREJA NOVA,2703205.0,AL,2018,,27175.74
858,IGREJA NOVA,2703205.0,AL,2019,,25655.06
859,IGREJA NOVA,2703205.0,AL,2020,,26413.06
860,IGREJA NOVA,2703205.0,AL,2021,,26880.97
861,IGREJA NOVA,2703205.0,AL,2022,,23722.63
862,IGREJA NOVA,2703205.0,AL,2023,,22103.69
863,IGREJA NOVA,2703205.0,AL,2024,,20966.69
864,INHAPI,2703304.0,AL,2013,,32392.69
865,INHAPI,2703304.0,AL,2014,,31845.45
866,INHAPI,2703304.0,AL,2015,,29590.56
867,INHAPI,2703304.0,AL,2016,,29175.18
868,INHAPI,2703304.0,AL,2017,,29630.12
869,INHAPI,2703304.0,AL,2018,,30909.21
870,INHAPI,2703304.0,AL,2019,,28608.16
871,INHAPI,2703304.0,AL,2020,,29333.42
872,INHAPI,2703304.0,AL,2021,,28311.47
873,INHAPI,2703304.0,AL,2022,,29524.63
874,INHAPI,2703304.0,AL,2023,,29432.32
875,INHAPI,2703304.0,AL,2024,,28126.85
876,JACARE DOS HOMENS,2703403.0,AL,2013,,29687.19
877,JACARE DOS HOMENS,2703403.0,AL,2014,,26264.02
878,JACARE DOS HOMENS,2703403.0,AL,2015,,26382.06
879,JACARE DOS HOMENS,2703403.0,AL,2016,,31320.09
880,JACARE DOS HOMENS,2703403.0,AL,2017,,27208.34
881,JACARE DOS HOMENS,2703403.0,AL,2018,,22329.33
882,JACARE DOS HOMENS,2703403.0,AL,2019,,31024.99
883,JACARE DOS HOMENS,2703403.0,AL,2020,,23647.45
884,JACARE DOS HOMENS,2703403.0,AL,2021,,18296.28
885,JACARE DOS HOMENS,2703403.0,AL,2022,,25103.29
886,JACARE DOS HOMENS,2703403.0,AL,2023,,13850.09
887,JACARE DOS HOMENS,2703403.0,AL,2024,,13889.44
888,JACUIPE,2703502.0,AL,2013,,34491.78
889,JACUIPE,2703502.0,AL,2014,,35706.28
890,JACUIPE,2703502.0,AL,2015,,34005.98
891,JACUIPE,2703502.0,AL,2016,,35687.59
892,JACUIPE,2703502.0,AL,2017,,39237.67
893,JACUIPE,2703502.0,AL,2018,,32810.16
894,JACUIPE,2703502.0,AL,2019,,35071.0
895,JACUIPE,2703502.0,AL,2020,,35239.16
896,JACUIPE,2703502.0,AL,2021,,36173.39
897,JACUIPE,2703502.0,AL,2022,,33370.7
898,JACUIPE,2703502.0,AL,2023,,22982.06
899,JACUIPE,2703502.0,AL,2024,,12967.12
900,JAPARATINGA,2703601.0,AL,2013,,22529.56
901,JAPARATINGA,2703601.0,AL,2014,,23798.68
902,JAPARATINGA,2703601.0,AL,2015,,23234.62
903,JAPARATINGA,2703601.0,AL,2016,,23733.59
904,JAPARATINGA,2703601.0,AL,2017,,22789.89
905,JAPARATINGA,2703601.0,AL,2018,,14632.82
906,JAPARATINGA,2703601.0,AL,2019,,15218.57
907,JAPARATINGA,2703601.0,AL,2020,,24536.28
908,JAPARATINGA,2703601.0,AL,2021,,21932.96
909,JAPARATINGA,2703601.0,AL,2022,,20566.22
910,JAPARATINGA,2703601.0,AL,2023,,18472.72
911,JAPARATINGA,2703601.0,AL,2024,,23093.61
912,JARAMATAIA,2703700.0,AL,2013,,25656.97
913,JARAMATAIA,2703700.0,AL,2014,,19979.94
914,JARAMATAIA,2703700.0,AL,2015,,19699.1
915,JARAMATAIA,2703700.0,AL,2016,,27482.45
916,JARAMATAIA,2703700.0,AL,2017,,17251.76
917,JARAMATAIA,2703700.0,AL,2018,,22728.18
918,JARAMATAIA,2703700.0,AL,2019,,21725.18
919,JARAMATAIA,2703700.0,AL,2020,,6820.46
920,JARAMATAIA,2703700.0,AL,2021,,25456.37
921,JARAMATAIA,2703700.0,AL,2022,,26840.52
922,JARAMATAIA,2703700.0,AL,2023,,17853.56
923,JARAMATAIA,2703700.0,AL,2024,,15847.54
924,JEQUIA DA PRAIA,2703759.0,AL,2013,,23421.33
925,JEQUIA DA PRAIA,2703759.0,AL,2014,,18542.77
926,JEQUIA DA PRAIA,2703759.0,AL,2015,,16293.56
927,JEQUIA DA PRAIA,2703759.0,AL,2016,,20781.41
928,JEQUIA DA PRAIA,2703759.0,AL,2017,,12059.13
929,JEQUIA DA PRAIA,2703759.0,AL,2018,,19736.01
930,JEQUIA DA PRAIA,2703759.0,AL,2019,,11752.9
931,JEQUIA DA PRAIA,2703759.0,AL,2020,,18658.92
932,JEQUIA DA PRAIA,2703759.0,AL,2021,,18585.01
933,JEQUIA DA PRAIA,2703759.0,AL,2022,,19313.62
934,JEQUIA DA PRAIA,2703759.0,AL,2023,,17856.39
935,JEQUIA DA PRAIA,2703759.0,AL,2024,,17222.81
